Date,Open,High,Low,Close,Adj Close,Volume
1962-03-15,0.000000,7.505228,7.430363,7.467795,0.978667,94169
1962-03-16,0.000000,7.523944,7.449079,7.467795,0.978667,74133
1962-03-19,0.000000,7.467795,7.374214,7.467795,0.978667,60776
1962-03-20,0.000000,7.467795,7.430363,7.467795,0.978667,33393
1962-03-21,0.000000,7.449079,7.355498,7.374214,0.966405,79476
1962-03-22,0.000000,7.392930,7.299349,7.299349,0.956594,70126
1962-03-23,0.000000,7.355498,7.243200,7.243200,0.949235,126895
1962-03-26,0.000000,7.299349,7.187051,7.187051,0.941877,55433
1962-03-27,0.000000,7.224484,7.093470,7.093470,0.929612,80812
1962-03-28,0.000000,7.093470,6.925023,7.093470,0.929612,106191
1962-03-29,0.000000,7.149619,6.943740,7.018605,0.919801,170306
1962-03-30,0.000000,7.018605,6.925023,6.999888,0.917348,56101
1962-04-02,0.000000,6.943740,6.812726,6.887591,0.902632,122220
1962-04-03,0.000000,6.925023,6.850158,6.850158,0.897726,94169
1962-04-04,0.000000,6.925023,6.812726,6.812726,0.892821,58772
1962-04-05,0.000000,6.962456,6.794009,6.943740,0.909990,89494
1962-04-06,0.000000,7.037321,6.925023,6.999888,0.917348,72130
1962-04-09,0.000000,6.962456,6.887591,6.887591,0.902632,62780
1962-04-10,0.000000,6.962456,6.887591,6.962456,0.912443,52094
1962-04-11,0.000000,7.018605,6.906307,6.962456,0.912443,76137
1962-04-12,0.000000,6.943740,6.831442,6.887591,0.902632,52094
1962-04-13,0.000000,6.962456,6.812726,6.943740,0.909990,37401
1962-04-16,0.000000,6.943740,6.850158,6.850158,0.897726,64115
1962-04-17,0.000000,6.962456,6.850158,6.962456,0.912443,50758
1962-04-18,0.000000,7.018605,6.887591,6.887591,0.902632,79476
1962-04-19,0.000000,6.887591,6.812726,6.887591,0.902632,110866
1962-04-23,0.000000,6.906307,6.812726,6.831442,0.895274,71462
1962-04-24,0.000000,6.850158,6.737860,6.794009,0.890368,92834
1962-04-25,0.000000,6.756577,6.475833,6.606847,0.865839,144259
1962-04-26,0.000000,6.625563,6.475833,6.550698,0.858481,87491
1962-04-27,0.000000,6.662995,6.457116,6.513265,0.853575,128231
1962-04-30,0.000000,6.625563,6.513265,6.569414,0.860934,68123
1962-05-01,0.000000,6.681712,6.438400,6.662995,0.873198,99512
1962-05-02,0.000000,6.719144,6.606847,6.644279,0.870745,74133
1962-05-03,0.000000,6.775293,6.681712,6.737860,0.883009,107527
1962-05-04,0.000000,6.719144,6.606847,6.681712,0.875651,38736
1962-05-07,0.000000,6.737860,6.588130,6.681712,0.875651,75469
1962-05-08,0.000000,6.625563,6.400967,6.569414,0.869704,121552
1962-05-09,0.000000,6.531981,6.419684,6.438400,0.852360,88826
1962-05-10,0.000000,6.438400,6.288670,6.363535,0.842448,106191
1962-05-11,0.000000,6.438400,6.307386,6.363535,0.842448,90162
1962-05-14,0.000000,6.700428,6.307386,6.681712,0.884571,91498
1962-05-15,0.000000,6.681712,6.438400,6.569414,0.869704,113538
1962-05-16,0.000000,6.550698,6.400967,6.419684,0.849882,107527
1962-05-17,0.000000,6.363535,6.232521,6.326102,0.837493,118880
1962-05-18,0.000000,6.288670,6.138940,6.176372,0.817670,92834
1962-05-21,0.000000,6.232521,6.138940,6.232521,0.825104,80144
1962-05-22,0.000000,6.176372,6.101507,6.120223,0.810237,70794
1962-05-23,0.000000,6.120223,5.989209,6.045358,0.800326,136913
1962-05-24,0.000000,6.138940,5.970493,6.026642,0.797848,148267
1962-05-25,0.000000,6.101507,5.970493,6.007926,0.795371,133574
1962-05-28,0.000000,5.989209,5.764614,5.783330,0.765637,164295
1962-05-29,0.000000,6.288670,5.652316,6.288670,0.832537,207039
1962-05-31,0.000000,6.363535,6.138940,6.269953,0.830060,187671
1962-06-01,0.000000,6.288670,6.138940,6.176372,0.817670,181660
1962-06-04,0.000000,6.195088,5.989209,6.026642,0.797848,48754
1962-06-05,0.000000,6.176372,5.989209,6.176372,0.817670,130902
1962-06-06,0.000000,6.269953,6.101507,6.195088,0.820148,112870
1962-06-07,0.000000,6.213805,6.157656,6.176372,0.817670,64783
1962-06-08,0.000000,6.251237,6.157656,6.251237,0.827581,120884
1962-06-11,0.000000,6.232521,6.064074,6.064074,0.802804,38736
1962-06-12,0.000000,6.082791,5.933060,5.933060,0.785459,118213
1962-06-13,0.000000,6.064074,5.858195,5.858195,0.775548,106191
1962-06-14,0.000000,5.876912,5.689749,5.727181,0.758204,112202
1962-06-15,0.000000,5.839479,5.614884,5.802047,0.768115,159620
1962-06-18,0.000000,5.914344,5.652316,5.689749,0.753248,69458
1962-06-19,0.000000,5.802047,5.652316,5.802047,0.768115,54097
1962-06-20,0.000000,5.876912,5.708465,5.745898,0.760682,52762
1962-06-21,0.000000,5.745898,5.614884,5.614884,0.743338,88826
1962-06-22,0.000000,5.671033,5.390288,5.427721,0.718559,189674
1962-06-25,0.000000,5.409005,5.259274,5.390288,0.713604,124223
1962-06-26,0.000000,5.596167,5.427721,5.446437,0.721037,74801
1962-06-27,0.000000,5.577451,5.465153,5.502586,0.728470,78808
1962-06-28,0.000000,5.745898,5.521302,5.689749,0.753248,201028
1962-06-29,0.000000,5.895628,5.689749,5.820763,0.770593,74133
1962-07-02,0.000000,5.839479,5.671033,5.764614,0.763159,78141
1962-07-03,0.000000,5.914344,5.727181,5.839479,0.773070,76137
1962-07-05,0.000000,5.914344,5.727181,5.914344,0.782981,69458
1962-07-06,0.000000,5.951777,5.708465,5.727181,0.758204,90830
1962-07-09,0.000000,5.689749,5.558735,5.671033,0.750770,78808
1962-07-10,0.000000,5.951777,5.764614,5.839479,0.773070,128231
1962-07-11,0.000000,5.839479,5.708465,5.839479,0.773070,87491
1962-07-12,0.000000,5.876912,5.764614,5.839479,0.773070,94169
1962-07-13,0.000000,5.858195,5.764614,5.820763,0.770593,80812
1962-07-16,0.000000,5.839479,5.689749,5.689749,0.753248,93501
1962-07-17,0.000000,5.689749,5.596167,5.614884,0.743338,106191
1962-07-18,0.000000,5.558735,5.483870,5.483870,0.725993,82816
1962-07-19,0.000000,5.502586,5.446437,5.465153,0.723514,109530
1962-07-20,0.000000,5.465153,5.390288,5.427721,0.718559,128231
1962-07-23,0.000000,5.446437,5.390288,5.427721,0.718559,113538
1962-07-24,0.000000,5.483870,5.390288,5.446437,0.721037,117545
1962-07-25,0.000000,5.446437,5.390288,5.409005,0.716081,100180
1962-07-26,0.000000,5.465153,5.427721,5.465153,0.723514,69458
1962-07-27,0.000000,5.483870,5.427721,5.465153,0.723514,70794
1962-07-30,0.000000,5.502586,5.427721,5.502586,0.728470,120884
1962-07-31,0.000000,5.540019,5.465153,5.540019,0.733426,154945
1962-08-01,0.000000,5.540019,5.465153,5.465153,0.723514,114205
1962-08-02,0.000000,5.502586,5.446437,5.446437,0.721037,121552
1962-08-03,0.000000,5.502586,5.446437,5.502586,0.728470,145595
1962-08-06,0.000000,5.540019,5.502586,5.540019,0.733426,84819
1962-08-07,0.000000,5.521302,5.446437,5.502586,0.737439,86823
1962-08-08,0.000000,5.502586,5.409005,5.465153,0.732422,84819
1962-08-09,0.000000,5.483870,5.427721,5.427721,0.727406,78808
1962-08-10,0.000000,5.465153,5.409005,5.465153,0.732422,81480
1962-08-13,0.000000,5.465153,5.409005,5.465153,0.732422,82148
1962-08-14,0.000000,5.483870,5.409005,5.465153,0.732422,96173
1962-08-15,0.000000,5.614884,5.483870,5.614884,0.752489,160288
1962-08-16,0.000000,5.633600,5.540019,5.540019,0.742456,122220
1962-08-17,0.000000,5.614884,5.540019,5.596167,0.749980,90830
1962-08-20,0.000000,5.727181,5.596167,5.689749,0.762522,182996
1962-08-21,0.000000,5.745898,5.614884,5.689749,0.762522,82816
1962-08-22,0.000000,5.839479,5.652316,5.839479,0.782588,142256
1962-08-23,0.000000,5.858195,5.708465,5.764614,0.772555,229747
1962-08-24,0.000000,5.727181,5.671033,5.689749,0.762522,98844
1962-08-27,0.000000,5.727181,5.671033,5.708465,0.765030,56769
1962-08-28,0.000000,5.708465,5.614884,5.671033,0.760014,86155
1962-08-29,0.000000,5.671033,5.596167,5.671033,0.760014,66119
1962-08-30,0.000000,5.708465,5.652316,5.652316,0.757505,39404
1962-08-31,0.000000,5.708465,5.652316,5.708465,0.765030,51426
1962-09-04,0.000000,5.820763,5.671033,5.671033,0.760014,101516
1962-09-05,0.000000,5.708465,5.633600,5.652316,0.757505,66119
1962-09-06,0.000000,5.652316,5.558735,5.633600,0.754997,93501
1962-09-07,0.000000,5.727181,5.558735,5.633600,0.754997,82148
1962-09-10,0.000000,5.671033,5.577451,5.596167,0.749980,70794
1962-09-11,0.000000,5.671033,5.577451,5.671033,0.760014,87491
1962-09-12,0.000000,5.802047,5.671033,5.802047,0.777572,196353
1962-09-13,0.000000,5.914344,5.783330,5.858195,0.785097,283176
1962-09-14,0.000000,5.895628,5.783330,5.839479,0.782588,99512
1962-09-17,0.000000,5.914344,5.839479,5.839479,0.782588,90162
1962-09-18,0.000000,5.876912,5.802047,5.820763,0.780080,106191
1962-09-19,0.000000,5.858195,5.783330,5.839479,0.782588,63447
1962-09-20,0.000000,5.802047,5.652316,5.652316,0.757505,100180
1962-09-21,0.000000,5.671033,5.596167,5.652316,0.757505,79476
1962-09-24,0.000000,5.614884,5.540019,5.577451,0.747473,78808
1962-09-25,0.000000,5.764614,5.521302,5.727181,0.767539,112202
1962-09-26,0.000000,5.727181,5.596167,5.596167,0.749980,70126
1962-09-27,0.000000,5.671033,5.558735,5.558735,0.744964,81480
1962-09-28,0.000000,5.671033,5.558735,5.577451,0.747473,70794
1962-10-01,0.000000,5.596167,5.502586,5.540019,0.742456,94169
1962-10-02,0.000000,5.652316,5.521302,5.577451,0.747473,124891
1962-10-03,0.000000,5.577451,5.502586,5.502586,0.737439,103520
1962-10-04,0.000000,5.540019,5.483870,5.502586,0.737439,48754
1962-10-05,0.000000,5.577451,5.502586,5.577451,0.747473,50090
1962-10-08,0.000000,5.614884,5.540019,5.614884,0.752489,34061
1962-10-09,0.000000,5.652316,5.558735,5.596167,0.749980,58104
1962-10-10,0.000000,5.708465,5.596167,5.614884,0.752489,68123
1962-10-11,0.000000,5.708465,5.596167,5.633600,0.754997,53429
1962-10-12,0.000000,5.689749,5.633600,5.671033,0.760014,27383
1962-10-15,0.000000,5.727181,5.689749,5.727181,0.767539,46083
1962-10-16,0.000000,5.745898,5.689749,5.708465,0.765030,69458
1962-10-17,0.000000,5.671033,5.596167,5.596167,0.749980,64783
1962-10-18,0.000000,5.652316,5.502586,5.521302,0.739947,78141
1962-10-19,0.000000,5.540019,5.465153,5.483870,0.734931,71462
1962-10-22,0.000000,5.521302,5.390288,5.427721,0.727406,86823
1962-10-23,0.000000,5.465153,5.240558,5.240558,0.702323,150938
1962-10-24,0.000000,5.483870,5.128260,5.446437,0.729914,130902
1962-10-25,0.000000,5.427721,5.277991,5.352856,0.717373,157617
1962-10-26,0.000000,5.409005,5.277991,5.371572,0.719881,54097
1962-10-29,0.000000,5.614884,5.540019,5.577451,0.747473,106191
1962-10-30,0.000000,5.708465,5.577451,5.689749,0.762522,93501
1962-10-31,0.000000,5.764614,5.689749,5.708465,0.765030,65451
1962-11-01,0.000000,5.820763,5.652316,5.820763,0.780080,62112
1962-11-02,0.000000,5.876912,5.689749,5.858195,0.785097,80144
1962-11-05,0.000000,5.858195,5.689749,5.745898,0.779007,71462
1962-11-07,0.000000,5.895628,5.727181,5.876912,0.796769,117545
1962-11-08,0.000000,6.120223,5.895628,5.989209,0.811995,192346
1962-11-09,0.000000,6.176372,5.914344,6.176372,0.837368,150938
1962-11-12,0.000000,6.363535,6.232521,6.307386,0.855131,162292
1962-11-13,0.000000,6.288670,6.064074,6.157656,0.834832,160956
1962-11-14,0.000000,6.176372,6.082791,6.138940,0.832294,128898
1962-11-15,0.000000,6.251237,6.138940,6.138940,0.832294,155613
1962-11-16,0.000000,6.232521,6.101507,6.195088,0.839906,60776
1962-11-19,0.000000,6.269953,6.157656,6.269953,0.850057,92166
1962-11-20,0.000000,6.326102,6.232521,6.288670,0.852594,134241
1962-11-21,0.000000,6.438400,6.326102,6.419684,0.870356,130234
1962-11-23,0.000000,6.513265,6.382251,6.475833,0.877968,133574
1962-11-26,0.000000,6.513265,6.307386,6.363535,0.862743,116877
1962-11-27,0.000000,6.531981,6.344819,6.531981,0.885581,103520
1962-11-28,0.000000,6.550698,6.475833,6.494549,0.880506,81480
1962-11-29,0.000000,6.513265,6.419684,6.494549,0.880506,94837
1962-11-30,0.000000,6.494549,6.438400,6.457116,0.875431,50090
1962-12-03,0.000000,6.438400,6.326102,6.326102,0.857669,70126
1962-12-04,0.000000,6.363535,6.288670,6.307386,0.855131,72130
1962-12-05,0.000000,6.363535,6.138940,6.363535,0.862743,134909
1962-12-06,0.000000,6.457116,6.307386,6.400967,0.867819,66119
1962-12-07,0.000000,6.419684,6.307386,6.326102,0.857669,74133
1962-12-10,0.000000,6.363535,6.213805,6.232521,0.844981,65451
1962-12-11,0.000000,6.307386,6.176372,6.232521,0.844981,52762
1962-12-12,0.000000,6.251237,6.176372,6.251237,0.847519,74801
1962-12-13,0.000000,6.363535,6.176372,6.288670,0.852594,100848
1962-12-14,0.000000,6.400967,6.288670,6.326102,0.857669,87491
1962-12-17,0.000000,6.400967,6.326102,6.344819,0.860206,76137
1962-12-18,0.000000,6.344819,6.251237,6.288670,0.852594,59440
1962-12-19,0.000000,6.438400,6.269953,6.438400,0.872894,756694
1962-12-20,0.000000,6.475833,6.382251,6.457116,0.875431,105523
1962-12-21,0.000000,6.494549,6.400967,6.475833,0.877968,95505
1962-12-24,0.000000,6.513265,6.438400,6.438400,0.872894,60108
1962-12-26,0.000000,6.531981,6.419684,6.531981,0.885581,46751
1962-12-27,0.000000,6.662995,6.569414,6.588130,0.893193,97509
1962-12-28,0.000000,6.662995,6.588130,6.588130,0.893193,79476
1962-12-31,0.000000,6.662995,6.588130,6.625563,0.898268,38736
1963-01-02,0.000000,6.625563,6.400967,6.475833,0.877968,50758
1963-01-03,0.000000,6.588130,6.494549,6.513265,0.883044,54097
1963-01-04,0.000000,6.644279,6.531981,6.550698,0.888118,90830
1963-01-07,0.000000,6.644279,6.550698,6.588130,0.893193,86155
1963-01-08,0.000000,6.812726,6.606847,6.737860,0.913493,117545
1963-01-09,0.000000,6.850158,6.681712,6.850158,0.928719,99512
1963-01-10,0.000000,6.831442,6.775293,6.812726,0.923644,82148
1963-01-11,0.000000,6.794009,6.719144,6.794009,0.921106,111534
1963-01-14,0.000000,6.887591,6.794009,6.887591,0.933793,118880
1963-01-15,0.000000,6.943740,6.737860,6.737860,0.913493,172978
1963-01-16,0.000000,6.775293,6.625563,6.625563,0.898268,114873
1963-01-17,0.000000,6.700428,6.550698,6.662995,0.903343,136913
1963-01-18,0.000000,6.644279,6.513265,6.531981,0.885581,97509
1963-01-21,0.000000,6.569414,6.475833,6.569414,0.890656,92166
1963-01-22,0.000000,6.606847,6.531981,6.588130,0.893193,83483
1963-01-23,0.000000,6.625563,6.550698,6.569414,0.890656,137581
1963-01-24,0.000000,6.588130,6.513265,6.531981,0.885581,78808
1963-01-25,0.000000,6.588130,6.531981,6.531981,0.885581,46083
1963-01-28,0.000000,6.588130,6.531981,6.569414,0.890656,64783
1963-01-29,0.000000,6.794009,6.606847,6.775293,0.918568,131570
1963-01-30,0.000000,6.775293,6.662995,6.681712,0.905881,69458
1963-01-31,0.000000,6.794009,6.644279,6.794009,0.921106,58104
1963-02-01,0.000000,6.868874,6.775293,6.775293,0.918568,66119
1963-02-04,0.000000,6.812726,6.737860,6.737860,0.913493,66119
1963-02-05,0.000000,6.737860,6.681712,6.737860,0.922721,44079
1963-02-06,0.000000,6.850158,6.700428,6.737860,0.922721,42744
1963-02-07,0.000000,6.850158,6.737860,6.775293,0.927846,44079
1963-02-08,0.000000,6.756577,6.662995,6.700428,0.917594,51426
1963-02-11,0.000000,6.719144,6.625563,6.681712,0.915031,72798
1963-02-12,0.000000,6.625563,6.531981,6.588130,0.902216,45415
1963-02-13,0.000000,6.719144,6.606847,6.681712,0.915031,75469
1963-02-14,0.000000,6.737860,6.662995,6.700428,0.917594,55433
1963-02-15,0.000000,6.756577,6.681712,6.719144,0.920158,74801
1963-02-18,0.000000,6.737860,6.606847,6.662995,0.912468,48754
1963-02-19,0.000000,6.681712,6.550698,6.662995,0.912468,78808
1963-02-20,0.000000,6.681712,6.550698,6.625563,0.907342,66119
1963-02-21,0.000000,6.662995,6.588130,6.662995,0.912468,52094
1963-02-25,0.000000,6.662995,6.569414,6.625563,0.907342,56101
1963-02-26,0.000000,6.588130,6.438400,6.569414,0.899653,71462
1963-02-27,0.000000,6.625563,6.550698,6.550698,0.897089,44079
1963-02-28,0.000000,6.606847,6.475833,6.494549,0.889400,21372
1963-03-01,0.000000,6.475833,6.344819,6.363535,0.871458,78141
1963-03-04,0.000000,6.569414,6.326102,6.531981,0.894526,60776
1963-03-05,0.000000,6.588130,6.513265,6.513265,0.891964,48754
1963-03-06,0.000000,6.625563,6.494549,6.625563,0.907342,58104
1963-03-07,0.000000,6.681712,6.588130,6.681712,0.915031,58104
1963-03-08,0.000000,6.719144,6.625563,6.700428,0.917594,56101
1963-03-11,0.000000,6.700428,6.644279,6.644279,0.909905,36065
1963-03-12,0.000000,6.719144,6.644279,6.662995,0.912468,31390
1963-03-13,0.000000,6.719144,6.662995,6.681712,0.915031,52762
1963-03-14,0.000000,6.662995,6.644279,6.662995,0.912468,35397
1963-03-15,0.000000,6.719144,6.606847,6.700428,0.917594,55433
1963-03-18,0.000000,6.681712,6.625563,6.662995,0.912468,63447
1963-03-19,0.000000,6.681712,6.588130,6.625563,0.907342,62780
1963-03-20,0.000000,6.662995,6.513265,6.662995,0.912468,46083
1963-03-21,0.000000,6.662995,6.550698,6.550698,0.897089,43411
1963-03-22,0.000000,6.681712,6.475833,6.662995,0.912468,29386
1963-03-25,0.000000,6.662995,6.531981,6.662995,0.912468,72798
1963-03-26,0.000000,6.700428,6.606847,6.625563,0.907342,29386
1963-03-27,0.000000,6.700428,6.625563,6.681712,0.915031,81480
1963-03-28,0.000000,6.700428,6.681712,6.700428,0.917594,51426
1963-03-29,0.000000,6.756577,6.700428,6.756577,0.925284,211046
1963-04-01,0.000000,6.943740,6.756577,6.887591,0.943226,110866
1963-04-02,0.000000,6.943740,6.868874,6.868874,0.940662,65451
1963-04-03,0.000000,7.037321,6.962456,6.999888,0.958604,65451
1963-04-04,0.000000,7.149619,7.056037,7.130902,0.976545,101516
1963-04-05,0.000000,7.243200,7.093470,7.243200,0.991925,170306
1963-04-08,0.000000,7.318065,7.187051,7.261916,0.994488,107527
1963-04-09,0.000000,7.280633,7.205767,7.243200,0.991925,54097
1963-04-10,0.000000,7.243200,7.130902,7.187051,0.984236,82148
1963-04-11,0.000000,7.224484,7.130902,7.168335,0.981672,58104
1963-04-15,0.000000,7.187051,7.037321,7.056037,0.966293,66787
1963-04-16,0.000000,7.130902,7.037321,7.074753,0.968857,61444
1963-04-17,0.000000,7.149619,7.056037,7.149619,0.979109,75469
1963-04-18,0.000000,7.205767,7.112186,7.130902,0.976545,86155
1963-04-19,0.000000,7.187051,7.093470,7.187051,0.984236,56769
1963-04-22,0.000000,7.224484,7.093470,7.149619,0.979109,100848
1963-04-23,0.000000,7.374214,7.168335,7.374214,1.009866,144927
1963-04-24,0.000000,7.467795,7.355498,7.430363,1.017556,158285
1963-04-25,0.000000,7.411647,7.318065,7.374214,1.009866,102852
1963-04-26,0.000000,7.392930,7.318065,7.336781,1.004740,66119
1963-04-29,0.000000,7.486512,7.336781,7.486512,1.025245,84819
1963-04-30,0.000000,7.542660,7.430363,7.505228,1.027809,133574
1963-05-01,0.000000,7.598809,7.505228,7.598809,1.040624,94837
1963-05-02,0.000000,7.692391,7.580093,7.636242,1.045749,116877
1963-05-03,0.000000,7.692391,7.617526,7.673674,1.050876,121552
1963-05-06,0.000000,7.692391,7.580093,7.580093,1.038061,108195
1963-05-07,0.000000,7.598809,7.430363,7.542660,1.042198,64115
1963-05-08,0.000000,7.673674,7.523944,7.673674,1.060301,56101
1963-05-09,0.000000,7.785972,7.729823,7.748540,1.070646,64783
1963-05-10,0.000000,7.767256,7.692391,7.729823,1.068059,42744
1963-05-13,0.000000,7.729823,7.636242,7.673674,1.060301,42076
1963-05-14,0.000000,7.692391,7.580093,7.617526,1.052543,51426
1963-05-15,0.000000,7.636242,7.523944,7.561377,1.044785,56769
1963-05-16,0.000000,7.542660,7.486512,7.486512,1.034440,60108
1963-05-17,0.000000,7.467795,7.355498,7.449079,1.029269,59440
1963-05-20,0.000000,7.449079,7.336781,7.355498,1.016338,75469
1963-05-21,0.000000,7.505228,7.355498,7.486512,1.034440,45415
1963-05-22,0.000000,7.505228,7.430363,7.449079,1.029269,30054
1963-05-23,0.000000,7.486512,7.430363,7.467795,1.031854,35397
1963-05-24,0.000000,7.467795,7.355498,7.374214,1.018923,31390
1963-05-27,0.000000,7.411647,7.336781,7.336781,1.013751,46751
1963-05-28,0.000000,7.411647,7.355498,7.374214,1.018923,33393
1963-05-29,0.000000,7.486512,7.355498,7.486512,1.034440,74133
1963-05-31,0.000000,7.561377,7.449079,7.449079,1.029269,59440
1963-06-03,0.000000,7.486512,7.374214,7.467795,1.031854,66119
1963-06-04,0.000000,7.449079,7.374214,7.392930,1.021509,46751
1963-06-05,0.000000,7.467795,7.355498,7.355498,1.016338,72130
1963-06-06,0.000000,7.430363,7.355498,7.374214,1.018923,38736
1963-06-07,0.000000,7.505228,7.374214,7.449079,1.029269,112202
1963-06-10,0.000000,7.430363,7.112186,7.149619,0.987891,105523
1963-06-11,0.000000,7.355498,7.130902,7.336781,1.013751,58772
1963-06-12,0.000000,7.561377,7.336781,7.561377,1.044785,94837
1963-06-13,0.000000,7.636242,7.561377,7.561377,1.044785,68123
1963-06-14,0.000000,7.692391,7.523944,7.673674,1.060301,156281
1963-06-17,0.000000,7.711107,7.598809,7.636242,1.055128,63447
1963-06-18,0.000000,7.636242,7.561377,7.617526,1.052543,66119
1963-06-19,0.000000,7.617526,7.486512,7.561377,1.044785,90830
1963-06-20,0.000000,7.673674,7.505228,7.580093,1.047372,107527
1963-06-21,0.000000,7.654958,7.561377,7.561377,1.044785,57437
1963-06-24,0.000000,7.617526,7.580093,7.580093,1.047372,43411
1963-06-25,0.000000,7.617526,7.523944,7.523944,1.039612,52762
1963-06-26,0.000000,7.505228,7.355498,7.467795,1.031854,330595
1963-06-27,0.000000,7.411647,7.299349,7.299349,1.008579,50090
1963-06-28,0.000000,7.318065,7.224484,7.261916,1.003407,85487
1963-07-01,0.000000,7.224484,7.037321,7.056037,0.974959,94169
1963-07-02,0.000000,7.261916,7.037321,7.224484,0.998236,84819
1963-07-03,0.000000,7.318065,7.149619,7.261916,1.003407,61444
1963-07-05,0.000000,7.374214,7.336781,7.374214,1.018923,23375
1963-07-08,0.000000,7.486512,7.336781,7.449079,1.029269,70794
1963-07-09,0.000000,7.542660,7.430363,7.505228,1.037027,50090
1963-07-10,0.000000,7.542660,7.467795,7.486512,1.034440,54097
1963-07-11,0.000000,7.523944,7.411647,7.430363,1.026682,28718
1963-07-12,0.000000,7.449079,7.392930,7.392930,1.021509,24043
1963-07-15,0.000000,7.449079,7.261916,7.299349,1.008579,38736
1963-07-16,0.000000,7.430363,7.299349,7.336781,1.013751,29386
1963-07-17,0.000000,7.299349,7.205767,7.224484,0.998236,36733
1963-07-18,0.000000,7.261916,7.130902,7.130902,0.985304,52094
1963-07-19,0.000000,7.261916,7.130902,7.205767,0.995648,17365
1963-07-22,0.000000,7.261916,7.112186,7.168335,0.990476,2671
1963-07-23,0.000000,7.243200,7.112186,7.112186,0.982718,44079
1963-07-24,0.000000,7.205767,7.093470,7.112186,0.982718,38736
1963-07-25,0.000000,7.224484,7.130902,7.149619,0.987891,58772
1963-07-26,0.000000,7.149619,7.093470,7.149619,0.987891,36065
1963-07-29,0.000000,7.243200,7.112186,7.187051,0.993063,80812
1963-07-30,0.000000,7.411647,7.261916,7.411647,1.024095,90830
1963-07-31,0.000000,7.505228,7.336781,7.430363,1.026682,127563
1963-08-01,0.000000,7.486512,7.411647,7.467795,1.031854,54097
1963-08-02,0.000000,7.542660,7.430363,7.523944,1.039612,52094
1963-08-05,0.000000,7.617526,7.542660,7.598809,1.049957,77473
1963-08-06,0.000000,7.598809,7.523944,7.542660,1.051522,72798
1963-08-07,0.000000,7.617526,7.542660,7.598809,1.059350,52762
1963-08-08,0.000000,7.617526,7.505228,7.523944,1.048913,42744
1963-08-09,0.000000,7.561377,7.505228,7.561377,1.054132,39404
1963-08-12,0.000000,7.617526,7.523944,7.580093,1.056742,108195
1963-08-13,0.000000,7.617526,7.523944,7.542660,1.051522,46751
1963-08-14,0.000000,7.523944,7.430363,7.449079,1.038477,60776
1963-08-15,0.000000,7.523944,7.467795,7.523944,1.048913,60776
1963-08-16,0.000000,7.542660,7.430363,7.486512,1.043694,56101
1963-08-19,0.000000,7.598809,7.505228,7.542660,1.051522,64115
1963-08-20,0.000000,7.542660,7.430363,7.467795,1.041085,50090
1963-08-21,0.000000,7.486512,7.467795,7.486512,1.043694,30722
1963-08-22,0.000000,7.523944,7.449079,7.523944,1.048913,38068
1963-08-23,0.000000,7.580093,7.486512,7.580093,1.056742,43411
1963-08-26,0.000000,7.692391,7.542660,7.654958,1.067177,80812
1963-08-27,0.000000,7.692391,7.580093,7.598809,1.059350,50090
1963-08-28,0.000000,7.692391,7.561377,7.598809,1.059350,47419
1963-08-29,0.000000,7.636242,7.449079,7.523944,1.048913,74801
1963-08-30,0.000000,7.505228,7.430363,7.486512,1.043694,50758
1963-09-03,0.000000,7.580093,7.486512,7.580093,1.056742,66787
1963-09-04,0.000000,7.692391,7.636242,7.692391,1.072397,96173
1963-09-05,0.000000,7.785972,7.673674,7.785972,1.085442,158953
1963-09-06,0.000000,7.785972,7.673674,7.673674,1.069787,65451
1963-09-09,0.000000,7.711107,7.636242,7.636242,1.064568,57437
1963-09-10,0.000000,7.842121,7.654958,7.804688,1.088051,116877
1963-09-11,0.000000,7.935702,7.860837,7.860837,1.095879,106191
1963-09-12,0.000000,7.935702,7.767256,7.935702,1.106317,73465
1963-09-13,0.000000,7.916986,7.823405,7.842121,1.093271,62780
1963-09-16,0.000000,7.935702,7.823405,7.879553,1.098488,52762
1963-09-17,0.000000,7.954419,7.879553,7.935702,1.106317,100180
1963-09-18,0.000000,7.954419,7.842121,7.879553,1.098488,57437
1963-09-19,0.000000,7.935702,7.842121,7.935702,1.106317,54097
1963-09-20,0.000000,7.935702,7.804688,7.804688,1.088051,75469
1963-09-23,0.000000,7.842121,7.729823,7.785972,1.085442,44079
1963-09-24,0.000000,7.785972,7.711107,7.785972,1.085442,60108
1963-09-25,0.000000,7.823405,7.598809,7.636242,1.064568,72798
1963-09-26,0.000000,7.748540,7.580093,7.636242,1.064568,71462
1963-09-27,0.000000,7.617526,7.542660,7.617526,1.061959,42744
1963-09-30,0.000000,7.636242,7.505228,7.505228,1.046304,39404
1963-10-01,0.000000,7.711107,7.561377,7.692391,1.072397,72798
1963-10-02,0.000000,7.711107,7.617526,7.617526,1.061959,50090
1963-10-03,0.000000,7.729823,7.617526,7.711107,1.075005,79476
1963-10-04,0.000000,7.767256,7.580093,7.598809,1.059350,64115
1963-10-07,0.000000,7.711107,7.580093,7.654958,1.067177,53429
1963-10-08,0.000000,7.692391,7.598809,7.598809,1.059350,30722
1963-10-09,0.000000,7.598809,7.449079,7.580093,1.056742,120884
1963-10-10,0.000000,7.636242,7.561377,7.636242,1.064568,40740
1963-10-11,0.000000,7.785972,7.692391,7.692391,1.072397,58104
